"","VK1rep1","VK3rep1","VK5rep1","unenriched1","unenriched2","unenriched3"
"48308642",6.21446501190772,4.53883152695428,2.46438185834731,13.1428691636871,6.74699286256623,15.2432068007898
"48309556",58.001673444472,68.0824729043142,70.2348829628982,76.3929270139315,66.6265545178415,67.7475857812878
"48321081",12.4289300238154,10.2123709356471,2.46438185834731,3.28571729092178,4.21687053910389,0
"48325396",17.6076508670719,18.1553261078171,22.1794367251258,11.5000105182262,12.6506116173117,13.5495171562576
"48327861",2.07148833730257,7.94295517216999,0,2.46428796819134,2.53012232346234,3.38737928906439
"48333303",4.14297667460514,1.13470788173857,0,9.85715187276536,10.9638634016701,15.2432068007898
"48340027",114.967602720293,69.2171807860528,94.8787015463713,164.285864546089,142.530224221712,154.12575765243
"48346228",6.21446501190772,6.80824729043142,4.92876371669461,0.821429322730446,1.68674821564156,0.846844822266098
"48360173",12.4289300238154,11.3470788173857,9.85752743338923,5.75000525911312,3.37349643128311,4.23422411133049
"48363652",4.14297667460514,5.67353940869285,6.16095464586827,4.10714661365223,4.21687053910389,4.23422411133049
"48364172",5.17872084325643,6.80824729043142,3.69657278752096,6.57143458184357,6.74699286256623,7.62160340039488
"48366967",5.17872084325643,5.67353940869285,3.69657278752096,3.28571729092178,5.06024464692467,4.23422411133049
"48369411",13.4646741924667,10.2123709356471,9.85752743338923,4.92857593638268,5.06024464692467,2.54053446679829
"48370921",6.21446501190772,2.26941576347714,6.16095464586827,14.785727809148,14.3373598329532,16.0900516230559
"48380701",17.6076508670719,24.9635733982485,3.69657278752096,15.6071571318785,20.2409785876987,24.5584998457168
"48381278",2.07148833730257,4.53883152695428,2.46438185834731,8.21429322730446,5.90361875474545,8.46844822266098
"48388286",0,0,0,0,0,0
"48401141",0,0,0,4.10714661365223,3.37349643128311,1.6936896445322
"48406275",5.17872084325643,5.67353940869285,4.92876371669461,9.03572255003491,7.59036697038701,5.92791375586268
"48413248",50.751464263913,34.0412364521571,22.1794367251258,68.178633786627,62.4096839787376,66.9007409590217
"48415851",0,0,0,34.5000315546787,40.4819571753974,33.0269480683778
"48416768",0,0,0,3.28571729092178,5.06024464692467,6.77475857812878
"48424574",0,0,0,6.57143458184357,10.1204892938493,4.23422411133049
"48428832",0,0,0,4.92857593638268,5.06024464692467,8.46844822266098
"48430466",22.7863717103283,11.3470788173857,7.39314557504192,9.85715187276536,15.180733940774,16.936896445322
"48431539",6.21446501190772,4.53883152695428,6.16095464586827,0,0.843374107820779,0
"48438606",0,0,0,9.85715187276536,6.74699286256623,9.31529304492707
"48441715",0,0,0,3.28571729092178,5.06024464692467,3.38737928906439
