"","VK1rep1","VK3rep1","VK5rep1","unenriched1","unenriched2","unenriched3"
"3727159",7.42636622439863,7.50673578412881,7.25866617822184,7.69268591327065,7.7233394891204,7.62929173551807
"3727474",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"3727657",7.49569671758457,7.4735667839026,7.54755788072856,7.25866617822184,7.36570638463141,7.25866617822184
"3730682",7.49569671758457,7.4735667839026,7.25866617822184,7.5171399354032,7.59646252531307,7.47303857370642
"3740901",7.68490787096256,7.86263877751961,7.68631073664147,7.25866617822184,7.25866617822184,7.25866617822184
"3758205",7.57196491280526,7.25866617822184,7.54755788072856,7.46980301415021,7.49779642185464,7.41032001249101
"3762103",7.66829961693641,7.56230187182396,7.75739073194778,7.60825365070685,7.59646252531307,7.62929173551807
"3763561",7.75953045773618,7.68728674624215,7.72325860776794,7.46980301415021,7.54147985314859,7.57985694006953
"3764023",7.49569671758457,7.50673578412881,7.25866617822184,7.25866617822184,7.49779642185464,7.52109731439774
"3768840",7.61371534255817,7.66916390247157,7.60026033168377,7.62371769699081,7.62853560981846,7.62929173551807
"3774409",7.57196491280526,7.63020161985609,7.25866617822184,7.76283704158487,7.78032770914655,7.80248825513079
"3775835",7.25866617822184,7.38281553002415,7.25866617822184,7.5171399354032,7.61286953799836,7.59715370919788
"3775978",7.52360011868108,7.50673578412881,7.48258994740854,7.36430523078783,7.25866617822184,7.36592630713088
"3776464",7.52360011868108,7.56230187182396,7.62372461434459,7.55699349236909,7.54147985314859,7.49828683401678
"3776479",8.00987288314522,8.0056966755866,8.00491557386868,8.03979669012349,8.0289281328116,7.98643293296376
"3776526",7.49569671758457,7.53593133228422,7.54755788072856,7.25866617822184,7.25866617822184,7.25866617822184
"3776630",7.81178367179205,7.82413886503572,7.86127322639527,7.7840711296293,7.82162124702785,7.81272335228475
"3776934",7.68490787096256,7.68728674624215,7.44156025306615,7.6527928891314,7.67191201064338,7.62929173551807
"3789452",7.54880554530833,7.53593133228422,7.62372461434459,7.46980301415021,7.49779642185464,7.47303857370642
"3789453",7.57196491280526,7.58652985521382,7.54755788072856,7.67981978792343,7.7110478664271,7.68623895522747
"3806763",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"3902762",7.42636622439863,7.4735667839026,7.25866617822184,7.55699349236909,7.49779642185464,7.52109731439774
"3966757",7.79921499904781,7.66916390247157,7.77357787019562,7.75186284921584,7.69840130347731,7.72428643884798
"3966777",7.25866617822184,7.25866617822184,7.25866617822184,7.49467181559862,7.44398035662639,7.52109731439774
"3967585",7.6328166282968,7.6090600839664,7.38803508891605,7.72911675781694,7.65798988557333,7.7362745524404
"3972270",7.89249862790689,7.70465318830536,7.48258994740854,9.0121130905832,9.00197372141481,8.99732183429689
"3991754",7.84780717390077,7.75299509946825,7.90042320259722,7.72911675781694,7.79096552645342,7.82276390815214
"3992050",7.61371534255817,7.66916390247157,7.66654391001096,7.25866617822184,7.47259963490903,7.44436074983428
"3992094",7.54880554530833,7.53593133228422,7.25866617822184,7.25866617822184,7.25866617822184,7.25866617822184
"3996177",7.54880554530833,7.56230187182396,7.66654391001096,7.83359249795977,7.76945862277112,7.79204739754784
"3996261",7.25866617822184,7.50673578412881,7.25866617822184,7.25866617822184,7.5205604624675,7.25866617822184
"3996667",7.54880554530833,7.25866617822184,7.54755788072856,7.36430523078783,7.41000920914411,7.44436074983428
"4009240",7.83606202625022,7.79686146062917,7.80445534062644,7.9129087744053,7.81160053533635,7.85181635144086
"4012489",7.49569671758457,7.43418578674623,7.57502595281593,7.55699349236909,7.49779642185464,7.49828683401678
"4012669",7.54880554530833,7.53593133228422,7.51714484619344,7.66653619143971,7.75834315433488,7.72428643884798
"4013051",8.59414045354195,8.91762587723111,8.66629577181121,8.74497555387035,8.64865920610145,8.59662583992091
"4013136",7.25866617822184,7.25866617822184,7.25866617822184,7.53778774910904,7.44398035662639,7.47303857370642
"4013466",7.46399825457487,7.58652985521382,7.60026033168377,7.25866617822184,7.44398035662639,7.44436074983428
"4013776",7.93406595750699,7.8749089468799,7.84760971427772,7.87898538424279,7.89586292114022,7.93929466954434
"4013914",7.49569671758457,7.53593133228422,7.48258994740854,7.46980301415021,7.47259963490903,7.47303857370642
"4014039",7.46399825457487,7.56230187182396,7.54755788072856,7.5171399354032,7.54147985314859,7.47303857370642
"4039008",7.46399825457487,7.4735667839026,7.54755788072856,7.57501995031687,7.49779642185464,7.57985694006953
"4052479",7.42636622439863,7.4735667839026,7.48258994740854,7.46980301415021,7.47259963490903,7.49828683401678
"4077657",7.42636622439863,7.4735667839026,7.25866617822184,7.59205850025815,7.49779642185464,7.52109731439774
"4079210",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"4079228",7.57196491280526,7.58652985521382,7.54755788072856,7.66653619143971,7.65798988557333,7.67275566909539
"4081737",7.59350310692679,7.56230187182396,7.64574093179432,7.57501995031687,7.56093786377759,7.56155692048512
"4095716",7.74555305218234,7.66916390247157,7.62372461434459,7.63853996291035,7.79096552645342,7.7119701798123
"4096188",7.52360011868108,7.38281553002415,7.44156025306615,7.53778774910904,7.59646252531307,7.49828683401678
"4096855",7.46399825457487,7.25866617822184,7.48258994740854,7.57501995031687,7.59646252531307,7.56155692048512
"4097327",7.25866617822184,7.53593133228422,7.48258994740854,7.36430523078783,7.36570638463141,7.47303857370642
"4098765",7.68490787096256,7.70465318830536,7.51714484619344,7.67981978792343,7.69840130347731,7.62929173551807
"4098784",7.7008754961423,7.66916390247157,7.66654391001096,7.40802902152208,7.59646252531307,7.47303857370642
"4100571",7.7731135511466,7.68728674624215,7.77357787019562,7.81433924455725,7.82162124702785,7.83262015111338
"4116244",7.78633282179988,7.86263877751961,7.51714484619344,7.40802902152208,7.61286953799836,7.7813884295691
"4132207",7.25866617822184,7.38281553002415,7.25866617822184,7.70517068017875,7.68536821681484,7.83262015111338
"4137138",7.6328166282968,7.81067681691158,7.77357787019562,7.55699349236909,7.56093786377759,7.52109731439774
"4172233",7.59350310692679,7.56230187182396,7.64574093179432,7.57501995031687,7.56093786377759,7.56155692048512
"4172235",7.57196491280526,7.53593133228422,7.25866617822184,7.70517068017875,7.61286953799836,7.59715370919788
"4182998",7.49569671758457,7.25866617822184,7.57502595281593,7.36430523078783,7.41000920914411,7.25866617822184
"4191959",7.25866617822184,7.25866617822184,7.25866617822184,7.46980301415021,7.56093786377759,7.52109731439774
"4205147",7.25866617822184,7.38281553002415,7.25866617822184,7.5171399354032,7.5205604624675,7.64433772349272
"4220508",7.57196491280526,7.25866617822184,7.60026033168377,7.5171399354032,7.5205604624675,7.47303857370642
"4224618",7.73114629875991,7.65017956310443,7.81922824581172,7.80444506580286,7.75834315433488,7.77049770379039
"4228803",7.42636622439863,7.4735667839026,7.25866617822184,7.60825365070685,7.59646252531307,7.56155692048512
"4237753",7.46399825457487,7.58652985521382,7.38803508891605,7.5171399354032,7.5205604624675,7.54205932318509
"4239415",7.66829961693641,7.68728674624215,7.62372461434459,7.66653619143971,7.67191201064338,7.65880548848324
"4239579",7.59350310692679,7.53593133228422,7.57502595281593,7.57501995031687,7.61286953799836,7.56155692048512
"4246480",7.42636622439863,7.4735667839026,7.25866617822184,7.55699349236909,7.49779642185464,7.52109731439774
"4258282",7.59350310692679,7.58652985521382,7.54755788072856,7.70517068017875,7.73530365495256,7.69929823492045
"4338643",7.42636622439863,7.4735667839026,7.48258994740854,7.46980301415021,7.47259963490903,7.49828683401678
"4343484",7.59350310692679,7.58652985521382,7.54755788072856,7.82405198440598,7.81160053533635,7.81272335228475
"4344665",8.09425822396983,8.05340717236683,8.17632316463791,8.19876129802669,8.17061539131955,8.26705360319354
"4423581",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"4424095",7.71626960401779,7.70465318830536,7.70517911882615,7.66653619143971,7.69840130347731,7.56155692048512
"4427266",7.37728137895875,7.58652985521382,7.54755788072856,7.25866617822184,7.25866617822184,7.25866617822184
"4449485",7.49569671758457,7.50673578412881,7.51714484619344,7.40802902152208,7.44398035662639,7.49828683401678
"4493173",7.59350310692679,7.53593133228422,7.54755788072856,7.25866617822184,7.25866617822184,7.25866617822184
"4494265",7.54880554530833,7.25866617822184,7.25866617822184,8.3826657209399,7.96187151546826,8.39908150044015
"4501661",7.84780717390077,7.97540476085679,7.60026033168377,7.69268591327065,7.76945862277112,7.95538961267234
"4510354",7.65096932709961,7.56230187182396,7.68631073664147,7.89618725181209,7.85061642214925,7.85181635144086
"4543087",7.57196491280526,7.6090600839664,7.57502595281593,7.25866617822184,7.25866617822184,7.25866617822184
"4557438",7.66829961693641,7.70465318830536,7.66654391001096,7.25866617822184,7.25866617822184,7.25866617822184
"4610597",7.42636622439863,7.25866617822184,7.44156025306615,7.62371769699081,7.57920077882591,7.59715370919788
"4627267",7.46399825457487,7.4735667839026,7.44156025306615,7.49467181559862,7.36570638463141,7.47303857370642
"4663007",7.46399825457487,7.38281553002415,7.25866617822184,7.57501995031687,7.61286953799836,7.56155692048512
"4672299",7.49569671758457,7.6090600839664,7.25866617822184,7.49467181559862,7.49779642185464,7.52109731439774
"4679153",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"4681425",7.46399825457487,7.56230187182396,7.25866617822184,7.5171399354032,7.49779642185464,7.54205932318509
"4693399",7.59350310692679,7.53593133228422,7.51714484619344,7.5171399354032,7.54147985314859,7.44436074983428
"4694640",7.42636622439863,7.56230187182396,7.51714484619344,7.25866617822184,7.25866617822184,7.25866617822184
"4706576",8.14064472253729,8.05340717236683,8.03639856663004,8.12942599408019,8.12208557861904,8.24572262306452
"4737878",7.89249862790689,8.07163490178618,7.78925130002557,7.25866617822184,7.25866617822184,7.25866617822184
"4739263",7.57196491280526,7.50673578412881,7.38803508891605,7.46980301415021,7.44398035662639,7.47303857370642
"4745251",7.25866617822184,7.25866617822184,7.25866617822184,7.25866617822184,7.56093786377759,7.49828683401678
"4758947",7.54880554530833,7.53593133228422,7.54755788072856,7.49467181559862,7.47259963490903,7.52109731439774
"4761588",7.25866617822184,7.25866617822184,7.25866617822184,7.60825365070685,7.59646252531307,7.57985694006953
"4763573",7.42636622439863,7.53593133228422,7.60026033168377,7.25866617822184,7.41000920914411,7.25866617822184
"4774708",7.52360011868108,7.4735667839026,7.51714484619344,7.46980301415021,7.25866617822184,7.44436074983428
"4776583",7.54880554530833,7.56230187182396,7.54755788072856,7.6527928891314,7.61286953799836,7.65880548848324
"4778236",7.49569671758457,7.4735667839026,7.51714484619344,7.46980301415021,7.47259963490903,7.49828683401678
"4791570",7.59350310692679,7.58652985521382,7.48258994740854,7.69268591327065,7.74696445649421,7.7119701798123
"4816499",8.42494079615432,8.46508368150166,8.38717294282183,8.99946399864879,8.84927609526023,8.91862252590318
"4841345",7.42636622439863,7.4735667839026,7.25866617822184,7.55699349236909,7.49779642185464,7.52109731439774
"4854118",7.49569671758457,7.4735667839026,7.38803508891605,7.71730525495681,7.61286953799836,7.67275566909539
"4856590",7.57196491280526,7.6090600839664,7.60026033168377,7.53778774910904,7.49779642185464,7.47303857370642
"4902052",7.59350310692679,7.58652985521382,7.48258994740854,7.72911675781694,7.68536821681484,7.74795866316989
"4902509",7.46399825457487,7.56230187182396,7.51714484619344,7.25866617822184,7.25866617822184,7.25866617822184
"4903439",7.6328166282968,7.58652985521382,7.70517911882615,7.55699349236909,7.57920077882591,7.61359396500449
"4911614",7.46399825457487,7.66916390247157,7.74063805971936,7.25866617822184,7.25866617822184,7.25866617822184
"4936393",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"4939223",7.25866617822184,7.25866617822184,7.25866617822184,7.5171399354032,7.47259963490903,7.56155692048512
"4946524",7.25866617822184,7.25866617822184,7.25866617822184,7.46980301415021,7.5205604624675,7.36592630713088
"4974470",7.49569671758457,7.43418578674623,7.38803508891605,7.57501995031687,7.49779642185464,7.54205932318509
"4993614",7.49569671758457,7.43418578674623,7.51714484619344,7.49467181559862,7.54147985314859,7.49828683401678
"5011912",7.42636622439863,7.50673578412881,7.51714484619344,7.57501995031687,7.54147985314859,7.52109731439774
"5017696",7.25866617822184,7.25866617822184,7.25866617822184,7.62371769699081,7.64355125642969,7.67275566909539
"5053713",7.59350310692679,7.4735667839026,7.25866617822184,7.63853996291035,7.54147985314859,7.61359396500449
"5053794",7.59350310692679,7.53593133228422,7.25866617822184,7.25866617822184,7.25866617822184,7.25866617822184
"5086275",7.49569671758457,7.53593133228422,7.51714484619344,7.55699349236909,7.57920077882591,7.61359396500449
"5089496",7.42636622439863,7.43418578674623,7.38803508891605,7.53778774910904,7.49779642185464,7.49828683401678
"5090162",7.49569671758457,7.56230187182396,7.60026033168377,7.55699349236909,7.56093786377759,7.47303857370642
"5097201",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"5107176",7.52360011868108,7.6090600839664,7.57502595281593,7.77356816413863,7.79096552645342,7.7813884295691
"5109793",7.42636622439863,7.43418578674623,7.25866617822184,7.53778774910904,7.5205604624675,7.52109731439774
"5138993",7.49569671758457,7.43418578674623,7.57502595281593,7.46980301415021,7.47259963490903,7.49828683401678
"5139963",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"5141220",7.49569671758457,7.6090600839664,7.51714484619344,7.25866617822184,7.25866617822184,7.25866617822184
"5165637",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"5165836",7.52360011868108,7.4735667839026,7.51714484619344,7.25866617822184,7.25866617822184,7.25866617822184
"5200631",7.61371534255817,7.68728674624215,7.25866617822184,7.59205850025815,7.59646252531307,7.61359396500449
"5201609",7.25866617822184,7.25866617822184,7.25866617822184,7.70517068017875,7.59646252531307,7.61359396500449
"5223761",7.25866617822184,7.25866617822184,7.25866617822184,7.49467181559862,7.47259963490903,7.49828683401678
"5224748",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"5245426",7.6328166282968,7.65017956310443,7.54755788072856,7.59205850025815,7.59646252531307,7.62929173551807
"5245682",7.57196491280526,7.50673578412881,7.54755788072856,7.25866617822184,7.25866617822184,7.25866617822184
"5245716",7.65096932709961,7.6090600839664,7.60026033168377,7.44155677366296,7.36570638463141,7.41032001249101
"5248047",7.54880554530833,7.58652985521382,7.48258994740854,7.66653619143971,7.59646252531307,7.65880548848324
"5250429",7.46399825457487,7.56230187182396,7.25866617822184,7.5171399354032,7.5205604624675,7.54205932318509
"5268480",7.57196491280526,7.65017956310443,7.48258994740854,7.5171399354032,7.5205604624675,7.54205932318509
"5271398",7.6328166282968,7.65017956310443,7.66654391001096,7.5171399354032,7.57920077882591,7.52109731439774
"5325890",7.6328166282968,7.4735667839026,7.60026033168377,7.66653619143971,7.64355125642969,7.62929173551807
"5337198",7.57196491280526,7.63020161985609,7.66654391001096,7.5171399354032,7.57920077882591,7.59715370919788
"5341593",7.68490787096256,7.56230187182396,7.68631073664147,7.67981978792343,7.74696445649421,7.65880548848324
"5367232",7.98245097002557,7.79686146062917,7.94896861850141,8.40927277677168,8.38771494606115,8.52299306897982
"5377188",7.52360011868108,7.4735667839026,7.62372461434459,7.36430523078783,7.44398035662639,7.25866617822184
"5378971",7.25866617822184,7.25866617822184,7.25866617822184,7.25866617822184,7.25866617822184,7.25866617822184
"5465314",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"5484467",7.42636622439863,7.38281553002415,7.48258994740854,7.25866617822184,7.25866617822184,7.25866617822184
"5495963",7.66829961693641,7.56230187182396,7.54755788072856,7.5171399354032,7.54147985314859,7.44436074983428
"5518117",8.02756468253985,8.0805818499767,7.93718075896061,7.25866617822184,7.25866617822184,7.25866617822184
"5530660",7.49569671758457,7.25866617822184,7.57502595281593,7.25866617822184,7.25866617822184,7.25866617822184
"5531737",7.66829961693641,7.68728674624215,7.57502595281593,7.76283704158487,7.81160053533635,7.7813884295691
"5531991",7.25866617822184,7.38281553002415,7.25866617822184,7.53778774910904,7.49779642185464,7.56155692048512
"5535467",7.59350310692679,7.56230187182396,7.64574093179432,7.57501995031687,7.56093786377759,7.56155692048512
"5536222",7.57196491280526,7.63020161985609,7.48258994740854,7.49467181559862,7.49779642185464,7.52109731439774
"5561115",7.37728137895875,7.38281553002415,7.25866617822184,7.67981978792343,7.56093786377759,7.25866617822184
"5562437",7.25866617822184,7.25866617822184,7.25866617822184,7.44155677366296,7.47259963490903,7.49828683401678
"5570630",7.25866617822184,7.25866617822184,7.25866617822184,7.46980301415021,7.47259963490903,7.41032001249101
"5596497",7.25866617822184,7.25866617822184,7.25866617822184,7.53778774910904,7.49779642185464,7.49828683401678
"5599883",7.54880554530833,7.56230187182396,7.57502595281593,7.46980301415021,7.47259963490903,7.47303857370642
"5617910",7.25866617822184,7.25866617822184,7.25866617822184,7.46980301415021,7.41000920914411,7.47303857370642
