"","Neg1rep1","VK1rep1","VK3rep1","VK5rep1","unenriched1","unenriched2","unenriched3"
"22932922",6.40129207828574,6.7369212674502,6.93103905119584,6.80724052292965,6.40129207828574,6.40129207828574,6.40129207828574
"22942463",6.40129207828574,6.7369212674502,6.77692577038088,6.77207306517208,6.53200545465303,6.63261502912921,6.62209931690876
"22944010",6.40129207828574,6.55166065222441,6.83463187686963,6.73311028850387,6.40129207828574,6.40129207828574,6.40129207828574
"22959872",7.1623716904898,7.01687774682818,6.93103905119584,7.1719940778306,6.40129207828574,6.40129207828574,6.40129207828574
"23000672",6.91191311402671,6.66150313996677,6.80683335251849,6.73311028850387,6.40129207828574,6.40129207828574,6.40129207828574
"23028276",7.4073630035491,7.47176156553705,7.40125168469528,7.29753644169083,7.79646483590946,7.26504653439198,7.74430529155803
"23041165",6.40129207828574,6.89778035542455,6.83463187686963,6.83952766958174,6.69317797471126,6.69971640864251,6.84162654279803
"23044648",7.37659631581348,7.27774687604031,7.13101690910887,6.89766525716492,7.90660809005244,7.57216912542909,7.83998314222726
"23047997",6.40129207828574,6.66150313996677,6.77692577038088,6.40129207828574,6.7209285330646,6.7280835971097,6.73814431750189
"23055888",6.97145054704635,7.17372453989157,7.04831199500633,7.01871370889104,6.81338309842807,6.77837139768163,6.76128614666545
"23090099",6.40129207828574,6.82526388610477,6.83463187686963,6.83952766958174,6.40129207828574,6.40129207828574,6.40129207828574
"23226729",6.97145054704635,6.94055428314844,6.83463187686963,6.40129207828574,6.40129207828574,6.40129207828574,6.40129207828574
"23266935",6.76329282794729,7.45223327452404,7.49452177853257,7.46721940294133,8.32004467829093,8.2356059812257,8.17933328164562
"23297167",6.65760009500354,6.85078178831242,6.61857199476462,6.56747522203886,7.8678154168537,7.57216912542909,7.88252921271805
"23341093",6.40129207828574,6.70162277768354,6.66727923378681,6.6888128250997,6.81338309842807,6.8811304441249,6.78300049553218
"23342162",6.40129207828574,6.55166065222441,6.61857199476462,6.40129207828574,6.6275398209895,6.84298933285208,6.84162654279803
"23342331",6.76329282794729,6.61384932091866,6.61857199476462,6.63618096730903,6.7209285330646,6.7541422531371,6.85945996695803
"23358884",6.76329282794729,6.70162277768354,6.70828326357597,6.56747522203886,6.79236789539416,6.69971640864251,6.73814431750189
